algo,transform,sample_size,eer_threshold
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Watermark,250000,0.6171875
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.50390625
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
pdq,Flip,250000,0.5078125
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
wave,Rescale,250000,0.921875
